date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
2015-05-05,shot,knife,32,M,A,South El Monte,CA,False,attack,Not fleeing,False
2015-05-05,shot,gun,46,M,W,Pulaski,VA,True,attack,Not fleeing,False
2015-05-06,shot,gun,18,M,W,Wake Forest,NC,False,attack,Car,False
2015-05-07,shot,knife,72,M,,Lawrenceville,GA,True,other,Not fleeing,False
2015-05-07,shot,knife,38,M,W,Beacon,NY,False,other,Car,False
2015-05-07,shot,,21,M,B,Cerritos,CA,False,attack,Car,False
2015-05-08,shot,sword,35,M,W,Kearny,AZ,False,attack,Not fleeing,False
2015-05-08,shot,gun,58,M,W,Constantia,NY,True,attack,Not fleeing,False
2015-05-08,shot,gun,48,M,B,Harvey,LA,False,attack,Not fleeing,False
2015-05-08,shot,,31,M,B,Fridley,MN,False,attack,Car,False
2015-05-10,shot,gun,47,M,W,Tacoma,WA,False,attack,Not fleeing,False
2015-05-10,shot,,34,M,B,Landover,MD,False,other,Car,False
2015-05-11,shot,,30,M,B,Fort Worth,TX,False,attack,Car,False
2015-05-11,shot,knife,28,M,W,St. Augustine,FL,True,other,Not fleeing,False
2015-05-12,shot,gun,28,M,B,Jacksonville,FL,False,other,Foot,False
2015-05-12,shot,knife,40,M,W,Rancho Santa Margarita,CA,True,other,Not fleeing,False
2015-05-12,shot and Tasered,gun,46,M,O,Honolulu,HI,False,attack,Not fleeing,False
2015-05-14,shot,gun,37,M,W,Portage,MI,True,attack,Car,False
2015-05-14,shot,gun,53,M,W,St. Augustine,FL,True,attack,Not fleeing,False
2015-05-15,shot,gun,41,M,W,Rockford,IL,True,attack,Not fleeing,False
2015-05-15,shot,toy weapon,42,M,W,Sacramento,CA,True,attack,Not fleeing,False
2015-05-16,shot,gun,45,M,B,Harvey,IL,False,attack,Foot,False
2015-05-17,shot,gun,34,M,W,San Diego,CA,True,attack,Foot,True
2015-05-17,shot,gun,18,M,W,St. Petersburg,FL,True,attack,Not fleeing,False
2015-05-17,shot,sword,27,M,W,Ruidoso,NM,False,other,Not fleeing,False
2015-05-19,shot,unarmed,54,M,H,Arlington,VA,False,attack,Not fleeing,False
2015-05-19,shot,gun,35,M,W,Cabot,AR,False,attack,Not fleeing,False
2015-05-19,shot,gun,17,M,W,Grand Junction,CO,False,attack,Other,False
2015-05-20,shot,gun,29,M,B,Lancaster,PA,False,attack,Not fleeing,False
2015-05-20,shot,gun,38,M,B,Owensboro,KY,False,attack,Not fleeing,False
2015-05-20,shot,gun,26,M,B,Omaha,NE,False,attack,Not fleeing,False
2015-05-20,shot and Tasered,knife,52,M,W,Green,OH,False,other,Not fleeing,False
2015-05-20,shot and Tasered,knife,39,F,W,Gillette,WY,False,other,Car,False
2015-05-21,shot,gun,22,M,H,El Paso,TX,True,undetermined,Not fleeing,False
2015-05-21,shot,knife,29,M,B,Ft. Lauderdale,FL,False,attack,Not fleeing,False
2015-05-21,shot,knife,43,M,W,North Charleston,SC,False,attack,Not fleeing,False
2015-05-21,shot,knife,24,M,H,Hackensack,NJ,True,other,Not fleeing,False
2015-05-21,shot,gun,32,M,B,Charleston,SC,False,attack,Not fleeing,False
2015-05-22,shot,toy weapon,40,M,W,Somerset,PA,False,attack,Not fleeing,False
2015-05-23,shot,gun,47,M,W,Sedalia,MO,False,attack,Not fleeing,False
2015-05-23,shot,gun,40,M,W,Eagar,AZ,False,attack,Car,False
2015-05-23,shot,gun,25,M,B,Detroit,MI,True,attack,Not fleeing,False
2015-05-25,shot,gun,31,F,W,Austin,TX,True,attack,Not fleeing,False
2015-05-25,shot,knife,36,M,B,Huntsville,AL,True,attack,Not fleeing,False
2015-05-26,shot,gun,51,M,B,Queens,NY,False,attack,Not fleeing,False
2015-05-26,shot,undetermined,24,M,W,Bossier City,LA,False,attack,Not fleeing,False
2015-05-26,shot,gun,62,M,W,Snohomish,WA,True,attack,Not fleeing,False
2015-05-27,shot,knife,39,M,W,Ideal Beach,NJ,False,attack,Not fleeing,False
2015-05-27,shot,toy weapon,24,M,W,Edmond,OK,True,attack,Not fleeing,False
2015-05-27,shot,knife,57,M,W,Rockville,GA,True,attack,Not fleeing,False
2015-05-27,shot and Tasered,unarmed,20,M,O,Long Beach,CA,False,other,Not fleeing,False
2015-05-27,shot and Tasered,screwdriver,33,M,W,Alpine,CA,True,other,Not fleeing,False
2015-05-28,shot,gun,60,M,W,Lancaster,SC,False,attack,Not fleeing,False
2015-05-28,shot,gun,32,M,B,Northglenn,CO,False,attack,Not fleeing,False
2015-05-28,shot,gun,40,M,B,Carrollton,GA,False,attack,Not fleeing,False
2015-05-28,shot and Tasered,lawn mower blade,18,M,W,Trenton,MI,False,attack,Not fleeing,False
2015-05-29,shot,knife,36,M,B,Lyndhurst,NJ,False,other,Not fleeing,False
2015-05-29,shot,gun,35,M,W,Okmulgee County,OK,False,attack,Not fleeing,False
2015-05-29,shot,gun,55,M,W,Wilderville,OR,False,attack,Not fleeing,False
2015-05-30,shot,unarmed,19,M,W,Cottonwood,AZ,False,attack,Foot,False
2015-05-30,shot,toy weapon,39,M,H,Nashville,TN,False,attack,Not fleeing,False
2015-05-31,shot,gun,40,M,,Medford,OR,True,attack,Not fleeing,False
2015-05-31,shot,toy weapon,47,M,W,Palestine,TX,False,attack,Not fleeing,True
2015-06-01,shot,gun,23,M,W,Greece,NY,True,attack,Other,False
2015-06-02,shot,knife,26,M,B,Roslindale,MA,False,other,Not fleeing,False
2015-06-02,shot,knife,26,M,W,Azle,TX,True,attack,Not fleeing,False
2015-06-03,shot,gun,18,M,H,Ellis County,TX,True,attack,Car,False
2015-06-03,shot,knife,33,M,H,Fuqua,TX,False,other,Car,False
2015-06-03,shot,gun,56,M,W,Byram,NJ,True,attack,Not fleeing,False
2015-06-03,shot,gun,46,M,H,Delano,CA,False,attack,Car,False
2015-06-03,shot and Tasered,unarmed,36,M,H,Los Lunas,NM,False,attack,Not fleeing,False
2015-06-05,shot,gun,50,M,H,Santa Maria,CA,False,attack,Not fleeing,False
2015-06-05,shot,vehicle,45,F,W,Morgantown,WV,False,other,Car,False
2015-06-06,shot,gun,53,M,W,North Port,FL,False,attack,Not fleeing,False
2015-06-06,shot,gun,45,M,H,Watsonsville,CA,False,attack,Foot,False
2015-06-06,shot,box cutter,42,M,W,Midland,TX,True,other,Not fleeing,False
2015-06-06,shot,gun,27,M,H,Strasburg,CO,False,attack,Car,False
2015-06-06,shot and Tasered,gun,30,M,B,Oakland,CA,False,attack,Not fleeing,True
2015-06-07,shot,gun,36,M,W,Melbourne,FL,False,attack,Not fleeing,False
2015-06-07,shot,gun,58,M,W,Woodland,WA,True,attack,Not fleeing,False
2015-06-08,shot,gun,54,M,,Beech Grove,IN,True,attack,Not fleeing,False
2015-06-08,shot,knife,30,M,H,Anaheim,CA,True,other,Not fleeing,True
2015-06-08,shot,gun,69,M,W,Sun City,AZ,True,attack,Not fleeing,False
2015-06-09,shot,unarmed,30,M,W,Findlay,OH,False,attack,Not fleeing,False
2015-06-09,shot,gun,45,M,W,Tomball,TX,False,attack,Car,False
2015-06-09,shot,gun,22,M,B,Cincinnati,OH,False,attack,Not fleeing,False
2015-06-09,shot,unarmed,28,M,W,Des Moines,IA,False,other,Car,False
2015-06-10,shot,gun,19,M,B,Bronx,NY,False,attack,Not fleeing,False
2015-06-11,shot,gun,40,M,B,Pompano Beach,FL,False,attack,Not fleeing,False
2015-06-11,shot,gun,86,M,,Columbia,TN,True,attack,Not fleeing,False
2015-06-11,shot,undetermined,46,M,B,Miami,FL,False,other,Not fleeing,False
2015-06-11,shot,gun,28,M,H,Bexar County,TX,True,attack,Not fleeing,False
2015-06-11,shot,knife,22,M,H,Hackensack,NJ,True,other,Not fleeing,False
2015-06-12,shot,toy weapon,17,F,W,Kokomo,IN,True,attack,Not fleeing,False
2015-06-13,shot,gun,46,M,W,Fort Wayne,IN,False,attack,Not fleeing,False
2015-06-13,shot,flagpole,35,M,B,Louisville,KY,False,other,Not fleeing,False
2015-06-13,shot,guns and explosives,35,M,W,Hutchins,TX,True,attack,Not fleeing,False
2015-06-14,shot,,28,M,H,Stockton,CA,False,attack,Car,False
2015-06-14,shot,gun,15,M,W,Cocoa,FL,True,attack,Not fleeing,False
2015-06-15,shot,unarmed,22,M,B,South Lake Tahoe,CA,False,other,Foot,False
2015-06-16,shot,gun,28,M,H,Visalia,CA,False,attack,Not fleeing,False
2015-06-16,shot,gun,31,M,N,Wood Lake,ND,False,attack,Not fleeing,False
2015-06-17,shot,gun,40,F,W,Clanton,AL,False,attack,Car,False
2015-06-17,shot,gun,48,M,W,Hobbs,NM,True,attack,Not fleeing,False
2015-06-18,shot,knife,58,M,W,Coney Island,NY,False,attack,Foot,False
2015-06-19,shot,knife,44,M,H,Boston,MA,True,other,Foot,False
2015-06-19,shot,gun,21,M,B,Cincinnati,OH,True,attack,Not fleeing,False
2015-06-19,shot,gun,50,M,H,Greeley,CO,False,attack,Not fleeing,False
2015-06-20,shot,gun,23,M,B,Chicago,IL,False,attack,Foot,False
2015-06-21,shot,unarmed,24,M,H,Azusa,CA,True,other,Not fleeing,False
2015-06-21,shot,cordless drill,49,M,W,Houston,TX,True,other,Not fleeing,False
2015-06-22,shot,gun,60,M,W,Ronda,NC,False,attack,Foot,False
2015-06-22,shot,gun,35,M,H,Citrus Heights,CA,False,attack,Not fleeing,False
2015-06-22,shot,gun,29,M,W,Augusta,GA,True,attack,Not fleeing,False
2015-06-22,shot,gun,20,M,B,Pittsburgh,PA,False,attack,Car,False
2015-06-23,shot,unarmed,34,M,W,Indianapolis,IN,False,other,Car,False
2015-06-23,shot,knife,22,M,W,Hutchinson,KS,False,attack,Not fleeing,False
2015-06-23,shot,knife,49,M,W,Weatherford,TX,True,other,Foot,False
2015-06-23,shot,gun,32,M,W,Omaha,NE,False,attack,Not fleeing,False
2015-06-24,shot,gun,26,M,B,York County,VA,False,attack,Not fleeing,True
2015-06-25,shot,unarmed,41,M,B,Owings Mills,MD,True,other,Not fleeing,False
2015-06-25,shot,gun,61,M,W,Fresno,CA,False,attack,Not fleeing,False
2015-06-26,shot,gun,49,M,W,Malone,NY,False,attack,Other,False
2015-06-26,shot,gun,28,M,H,San Antonio,TX,False,other,Foot,False
2015-06-27,shot,gun,35,M,W,Tahlequah,OK,False,attack,Not fleeing,True
2015-06-28,shot,toy weapon,29,M,W,Portland,OR,False,attack,Not fleeing,False
2015-06-29,shot,gun,51,M,W,Edinburg,NY,True,attack,Not fleeing,False
2015-06-30,shot,gun,52,M,W,Franklin,NC,False,attack,Not fleeing,False
2015-07-01,shot,,24,M,B,McMinnville,OR,False,attack,Foot,False
2015-07-01,shot,gun,32,M,W,Josephine County,OR,False,attack,Car,False
2015-07-02,shot,toy weapon,45,M,W,Brockton,MA,True,attack,Not fleeing,False
2015-07-02,shot,knife,60,M,A,San Diego,CA,False,other,Not fleeing,False
2015-07-02,shot,unarmed,23,M,B,Jacksonville,FL,False,attack,Foot,False
2015-07-02,shot,crossbow,59,M,,Meadow Bridge,WV,True,attack,Not fleeing,False
2015-07-03,shot,gun,46,M,H,Lancaster,CA,False,attack,Not fleeing,False
2015-07-03,shot,BB gun,33,M,H,Camden,NJ,True,attack,Not fleeing,False
2015-07-03,shot,gun,39,M,W,Miami Beach,FL,False,attack,Not fleeing,False
2015-07-03,shot and Tasered,knife,27,M,H,West Covina,CA,False,attack,Not fleeing,False
2015-07-04,shot,gun,42,M,B,Oklahoma City,OK,False,attack,Foot,False
2015-07-04,shot,gun,37,M,W,Morristown,TN,False,attack,Not fleeing,False
2015-07-04,shot,gun,23,M,B,Newport News,VA,False,attack,Foot,False
2015-07-04,shot,gun,36,M,W,Henderson,NV,False,attack,Not fleeing,False
2015-07-05,shot,unarmed,19,M,W,Pleasanton,CA,False,attack,Foot,False
2015-07-05,shot,gun,35,M,W,Austin,TX,False,attack,Foot,False
2015-07-05,shot,unarmed,43,M,H,Hawaiian Gardens,CA,False,other,Not fleeing,False
2015-07-05,shot and Tasered,toy weapon,25,M,W,Austin,TX,True,attack,Not fleeing,False
2015-07-06,shot,gun,20,M,W,Oklahoma City,OK,False,attack,Not fleeing,False
2015-07-06,shot,knife,42,M,W,Bath,NH,True,other,Not fleeing,True
2015-07-06,shot,knife,29,M,B,Los Angeles,CA,False,attack,Not fleeing,False
2015-07-06,shot and Tasered,knife,42,M,H,Atwater,CA,False,attack,Car,False
2015-07-06,shot and Tasered,,31,M,W,Lakewood,CA,True,attack,Other,False
2015-07-07,shot,gun,18,M,B,Houston,TX,False,attack,Not fleeing,False
2015-07-07,shot,metal pole,33,M,W,Mesa,AZ,False,other,Not fleeing,False
2015-07-07,shot,gun,59,M,W,Dallas,TX,False,attack,Not fleeing,False
2015-07-07,shot,gun,47,M,H,Bakersfield,CA,False,attack,Not fleeing,False
2015-07-07,shot,gun,39,M,H,Edinburg,TX,True,attack,Not fleeing,False
2015-07-07,shot,knife,37,M,B,Atlantic City,NJ,False,attack,Foot,False
2015-07-07,shot,gun,35,M,W,Sugar Creek,MO,False,attack,Car,False
2015-07-07,shot,knife,28,M,W,Elizabethtown,KY,False,other,Not fleeing,False
2015-07-08,shot,gun,59,M,W,Beaverton,OR,False,attack,Not fleeing,False
2015-07-08,shot,,62,M,W,Ashe County,NC,False,attack,Car,True
2015-07-09,shot,gun,50,M,W,Parowan,UT,False,attack,Not fleeing,False
2015-07-09,shot,gun,68,M,W,Phoenix,AZ,False,attack,Foot,False
2015-07-09,shot,gun,27,M,B,Chicago,IL,False,attack,Foot,False
2015-07-09,shot,gun,17,M,W,Boulder Creek,CA,True,attack,Not fleeing,False
2015-07-09,shot,sword,21,M,B,Kansas City,MO,False,other,Not fleeing,False
2015-07-09,shot and Tasered,Taser,38,M,W,Los Angeles,CA,False,attack,Other,False
2015-07-10,shot,gun,54,M,W,Las Vegas,NV,True,attack,Not fleeing,True
2015-07-10,shot,gun,20,M,B,Covington,GA,False,attack,Not fleeing,False
2015-07-10,shot,gun,25,M,B,Chicago,IL,False,attack,Not fleeing,False
2015-07-11,shot,gun,31,M,W,Olivehurst,CA,False,attack,Not fleeing,False
2015-07-12,shot,knife,35,M,N,Denver,CO,True,other,Foot,False
2015-07-12,shot,gun,60,M,W,Austin,TX,False,attack,Foot,False
2015-07-12,shot,gun,24,M,W,River Forest,IL,False,attack,Not fleeing,False
2015-07-12,shot,gun,27,M,W,Casper,WY,False,attack,Not fleeing,False
2015-07-12,shot and Tasered,unarmed,36,M,B,Plantation,FL,False,attack,Not fleeing,False
2015-07-13,shot,gun,20,M,B,Stone Mountain,GA,False,attack,Not fleeing,False
2015-07-13,shot,gun,24,M,W,Dunsmuir,CA,False,attack,Car,False
2015-07-13,shot,,23,M,H,Lynn,MA,False,attack,Not fleeing,False
2015-07-13,shot and Tasered,box cutter,41,M,W,Los Angeles,CA,False,other,Not fleeing,False
2015-07-14,shot,gun,20,M,B,Mascotte,FL,False,attack,Not fleeing,False
2015-07-14,shot,gun,76,M,,Southington,OH,False,attack,Not fleeing,False
2015-07-15,shot and Tasered,metal pipe,43,M,W,Marion,MI,True,other,Not fleeing,False
2015-07-16,shot,sword,29,M,H,Wauwatosa,WI,True,other,Not fleeing,False
2015-07-16,shot,gun,35,M,B,Homestead,FL,False,attack,Not fleeing,False
2015-07-16,shot,gun,30,M,W,Kansas City,KS,False,attack,Other,False
2015-07-16,shot,gun,24,M,O,Chattanooga,TN,True,attack,Not fleeing,False
2015-07-16,shot,gun,23,M,N,Cheyenne,WY,False,attack,Not fleeing,False
2015-07-16,shot,gun,29,M,W,Opp,AL,False,attack,Foot,False
2015-07-16,shot and Tasered,metal hand tool,25,M,B,Moreno Valley,CA,True,other,Not fleeing,False
2015-07-17,shot,knife,27,M,W,Seattle,WA,False,other,Foot,False
2015-07-17,shot,gun,50,M,W,Needles,CA,True,attack,Not fleeing,False
2015-07-17,shot,unarmed,19,M,B,Memphis,TN,False,attack,Foot,False
2015-07-17,shot,screwdriver,24,M,H,Brownsville,TX,False,other,Other,False
2015-07-17,shot and Tasered,unarmed,23,M,B,Orlando,FL,False,attack,Foot,False
2015-07-18,shot,knife,22,M,W,Fort Collins,CO,True,attack,Not fleeing,False
2015-07-18,shot,gun,46,M,W,Phoenix,AZ,False,attack,Not fleeing,False
2015-07-18,shot,gun,65,M,W,Colby,KS,False,attack,Not fleeing,False
2015-07-19,shot,unarmed,43,M,B,Mt. Auburn,OH,False,other,Car,True
2015-07-20,shot,gun,35,M,W,Winnie,TX,False,attack,Other,False
2015-07-20,shot,knife,54,M,W,Fremont,CA,False,other,Not fleeing,False
2015-07-21,shot,unarmed,47,M,W,White,GA,False,other,Not fleeing,False
2015-07-21,shot,gun,24,M,W,Oakland Park,FL,False,other,Car,False
2015-07-21,shot,gun,35,M,W,Jesup,GA,False,attack,Not fleeing,False
2015-07-22,shot,gun,25,M,H,Monroe,WI,False,attack,Not fleeing,False
2015-07-22,shot,gun,27,M,B,Philadelphia,PA,False,attack,Not fleeing,False
2015-07-22,shot and Tasered,knife,26,M,B,Oklahoma City,OK,False,other,Other,False
2015-07-23,shot,gun,34,M,B,Dayton,OH,False,attack,Not fleeing,False
2015-07-23,shot,gun,32,M,W,Myrtle Beach,SC,False,attack,Not fleeing,False
2015-07-23,shot,toy weapon,47,M,W,Douglas,WY,False,attack,Not fleeing,False
2015-07-23,shot,gun,44,F,W,Meadow Vista,CA,True,attack,Not fleeing,False
2015-07-23,shot and Tasered,unarmed,31,M,W,Plymouth,MN,True,attack,Not fleeing,False
2015-07-24,shot,toy weapon,44,M,W,Studio City,CA,False,attack,Not fleeing,False
2015-07-24,shot and Tasered,knife,30,M,W,Pinnacle,NC,False,other,Not fleeing,False
2015-07-25,shot,blunt object,60,M,W,New Orleans,LA,True,attack,Car,False
2015-07-25,shot,gun,50,M,W,Decatur,GA,True,attack,Not fleeing,False
2015-07-25,shot,toy weapon,36,M,B,Las Vegas,NV,False,attack,Not fleeing,False
2015-07-25,shot,gun,59,M,B,Micanopy,FL,False,attack,Not fleeing,False
2015-07-26,shot,gun,33,M,B,Shreveport,LA,False,attack,Not fleeing,False
2015-07-26,shot,,19,M,W,Seneca,SC,False,other,Other,False
2015-07-27,shot,knife,56,M,W,Irmo,SC,False,attack,Not fleeing,False
2015-07-27,shot,toy weapon,45,M,W,Houma,LA,True,attack,Car,False
2015-07-27,shot and Tasered,hammer,22,M,W,Boulder,CO,False,other,Not fleeing,False
2015-07-28,shot,knife,41,M,W,Manila,AR,False,other,Not fleeing,False
2015-07-29,shot,gun,34,M,H,Las Cruces,NM,False,undetermined,Foot,False
2015-07-29,shot,gun,53,M,W,Logan,UT,True,attack,Not fleeing,False
2015-07-30,shot,gun,48,M,W,Gardnerville Ranchos,NV,False,attack,Not fleeing,False
2015-07-30,shot,gun,25,M,W,Dunsmuir,CA,False,attack,Car,False
2015-07-30,shot,gun,30,M,H,Fort Worth,TX,False,attack,Not fleeing,False
2015-07-30,shot and Tasered,metal stick,47,M,H,Whittier,CA,False,attack,Not fleeing,False
2015-07-31,shot,gun,33,M,H,Albuquerque,NM,False,attack,Not fleeing,True
2015-07-31,shot,gun,34,M,W,Roswell,NM,False,attack,Not fleeing,False
2015-08-01,shot,gun,52,M,,Nitro,WV,False,attack,Not fleeing,False
2015-08-01,shot,gun,29,M,H,Tucson,AZ,False,attack,Not fleeing,False
2015-08-02,shot,,63,M,W,Houston,TX,True,other,Not fleeing,False
2015-08-03,shot,gun,49,M,B,Oakland,CA,False,attack,Not fleeing,False
2015-08-03,shot,gun,18,M,W,Campbelltown,PA,False,attack,Foot,False
2015-08-03,shot,gun,71,M,W,Powhatan County,VA,False,attack,Not fleeing,False
2015-08-03,shot,toy weapon,35,M,W,Muncie,IN,True,attack,Not fleeing,False
2015-08-04,shot,undetermined,55,M,H,San Diego County,CA,True,other,Not fleeing,False
2015-08-04,shot,metal pipe,31,M,B,Rantoul,IL,True,other,Not fleeing,True
2015-08-05,shot,knife,18,M,W,Louisville,KY,False,attack,Not fleeing,False
2015-08-05,shot,knife,51,M,W,Greenfield,WI,True,other,Not fleeing,False
2015-08-05,shot,gun,39,M,B,Maui,HI,False,attack,Not fleeing,False
2015-08-05,shot,gun,20,M,B,Richmond,VA,False,attack,Foot,False
2015-08-05,shot,hatchet,29,M,W,Antioch,TN,True,attack,Not fleeing,False
2015-08-05,shot,gun,40,M,W,Tacoma,WA,False,attack,Not fleeing,False
2015-08-06,shot,knife,42,M,H,Elsmere,KY,False,attack,Not fleeing,False
2015-08-06,shot,gun,22,M,B,El Paso,TX,False,attack,Car,False
2015-08-07,shot,unarmed,19,M,B,Arlington,TX,False,other,Not fleeing,False
2015-08-07,shot,sharp object,24,M,H,Las Vegas,NV,True,other,Not fleeing,True
2015-08-07,shot,toy weapon,30,M,W,Fresno,CA,True,attack,Not fleeing,False
2015-08-07,shot,,53,M,W,Superior,MT,False,other,Car,False
2015-08-07,shot,gun,25,M,B,Greenville,NC,False,attack,Not fleeing,False
2015-08-07,shot,knife,28,M,B,Long Beach,CA,False,attack,Not fleeing,False
2015-08-08,shot,gun,33,M,B,Brookshire,TX,False,attack,Not fleeing,False
2015-08-08,shot,gun,24,M,B,Summerville,SC,False,attack,Car,False
2015-08-08,shot,gun,59,M,W,Gastonia,NC,False,attack,Not fleeing,False
2015-08-08,shot,gun,46,M,W,Spokane,WA,False,attack,Not fleeing,False
2015-08-09,shot,,15,M,B,Indianapolis,IN,False,attack,Not fleeing,False
2015-08-09,shot,gun,41,M,W,Ardmore,OK,True,attack,Not fleeing,False
2015-08-09,shot,toy weapon,77,M,,Pittston,PA,True,attack,Not fleeing,False
2015-08-09,shot,meat cleaver,22,M,H,San Jose,CA,False,attack,Foot,False
2015-08-10,shot,,24,M,W,Gilbert,AZ,False,other,Not fleeing,False
2015-08-11,shot,gun,34,M,W,Sandpoint,ID,False,attack,Not fleeing,False
2015-08-11,shot and Tasered,knife,48,M,W,Waco,TX,False,other,Not fleeing,False
2015-08-12,shot,gun,24,M,W,Odessa,TX,False,attack,Not fleeing,False
2015-08-12,shot,gun,27,M,B,Oakland,CA,False,attack,Car,True
2015-08-12,shot,gun,27,M,H,Hemet,CA,False,attack,Car,False
2015-08-12,shot,gun,27,M,B,Toledo,OH,False,attack,Car,False
2015-08-12,shot,gun,49,M,W,Hobbs,NM,False,undetermined,Car,False
2015-08-12,shot and Tasered,knife,30,F,B,Los Angeles,CA,False,other,Not fleeing,False
2015-08-14,shot,gun,38,M,B,Staten Island,NY,False,attack,Not fleeing,False
2015-08-14,shot,gun,26,M,H,Boerne,TX,False,attack,Not fleeing,False
2015-08-14,shot,unarmed,30,M,B,District Heights,MD,True,attack,Foot,False
2015-08-14,shot and Tasered,box cutter,53,M,W,Bolton,CT,False,attack,Car,False
2015-08-15,shot,gun,23,M,B,Sunnyvale,CA,False,attack,Not fleeing,False
2015-08-15,shot,gun,34,M,B,Inyokern,CA,True,attack,Not fleeing,False
2015-08-15,shot,gun,30,M,W,Carson City,NV,False,attack,Not fleeing,False
2015-08-15,shot and Tasered,unarmed,43,M,W,Hanover,IN,False,attack,Not fleeing,False
2015-08-16,shot,gun,29,M,H,San Jose,CA,False,other,Not fleeing,False
2015-08-16,shot,gun,47,M,W,Kerrville,TX,False,attack,Not fleeing,False
2015-08-17,shot,gun,35,M,B,Houston,TX,False,attack,Not fleeing,False
2015-08-17,shot,unarmed,40,M,H,San Jose,CA,False,other,Foot,False
2015-08-19,shot,gun,18,M,B,St. Louis,MO,False,attack,Foot,False
2015-08-19,shot,gun,24,M,B,Bloomfield Township,MI,False,attack,Car,False
2015-08-19,shot,gun,29,M,W,Hunters,WA,True,attack,Foot,False
2015-08-19,shot,gun,44,M,W,Canton,NC,True,attack,Not fleeing,False
2015-08-20,shot,gun,17,M,H,Ontario,CA,True,attack,Not fleeing,False
2015-08-20,shot,gun,19,M,W,Beverly,OH,True,attack,Not fleeing,False
2015-08-20,shot and Tasered,unarmed,50,M,W,Tuscaloosa,AL,True,attack,Not fleeing,False
2015-08-21,shot,gun,57,M,W,Grapeview,WA,True,attack,Not fleeing,False
2015-08-21,shot,,30,M,W,North East,MD,False,attack,Car,False
2015-08-21,shot,knife,38,M,W,Wake Forest,NC,False,other,Not fleeing,False
2015-08-22,shot,gun,31,M,W,Cohasset,MN,False,attack,Not fleeing,False
2015-08-22,shot,carjack,29,M,W,Bakersfield,CA,False,other,Not fleeing,False
2015-08-22,shot,,26,M,W,Wichita,KS,False,attack,Car,False
2015-08-22,shot,knife,64,M,W,King George,VA,False,other,Not fleeing,False
2015-08-22,shot and Tasered,gun,39,M,B,Troy,NY,False,attack,Foot,False
2015-08-23,shot,gun,57,M,W,Las Vegas,NV,False,attack,Not fleeing,False
2015-08-23,shot,gun,36,M,W,Jacksonville,FL,True,attack,Not fleeing,False
